X,Y,PILE ID,Pile Color,X,Y,Z
-93.9957388047199,34.920709891348,5.65-S1.R058.C,Yellow,13689172.8,3012573.939,69.25119552
-93.9958278741025,34.9207277518142,5.65-S1.R058.D,Yellow,13689145.32,3012573.939,69.23458938
-93.9959169435236,34.9207456122152,5.65-S1.R058.E,Yellow,13689117.84,3012573.939,69.21798323
-93.9960060129831,34.9207634725511,5.65-S1.R058.F,Yellow,13689090.36,3012573.939,69.20137709
-93.9960927811944,34.9207808713675,5.65-S1.R058.G,Dark Blue,13689063.59,3012573.939,69.1852
-93.9961795494421,34.9207982701221,5.65-S1.R058.H,Yellow,13689036.82,3012573.939,69.16902291
-93.996268619015,34.9208161302661,5.65-S1.R058.I,Yellow,13689009.34,3012573.939,69.15241677
-93.9963576886262,34.9208339903451,5.65-S1.R058.J,Yellow,13688981.86,3012573.939,69.13581062
-93.9964467582758,34.9208518503591,5.65-S1.R058.K,Yellow,13688954.38,3012573.939,69.11920448
-93.9965249049324,34.920867520063,5.65-S1.R058.L,Yellow,13688930.27,3012573.939,69.10463483
-93.9955667300457,34.9207319445226,5.65-S1.R059.A,Yellow,13689221.02,3012593.939,69.25033483
-93.9956339534307,34.9207454244657,5.65-S1.R059.B,Light Green,13689200.28,3012593.939,69.23780166
-93.9957230228289,34.9207632850081,5.65-S1.R059.C,Yellow,13689172.8,3012593.939,69.22119552
-93.9958120922656,34.9207811454855,5.65-S1.R059.D,Yellow,13689145.32,3012593.939,69.20458938
-93.9959011617407,34.9207990058979,5.65-S1.R059.E,Yellow,13689117.84,3012593.939,69.18798323
-93.9959902312542,34.9208168662451,5.65-S1.R059.F,Yellow,13689090.36,3012593.939,69.17137709
-93.9960769995182,34.9208342650725,5.65-S1.R059.G,Dark Blue,13689063.59,3012593.939,69.1552
-93.9961637678185,34.9208516638381,5.65-S1.R059.H,Yellow,13689036.82,3012593.939,69.13902291
-93.9962528374454,34.9208695239935,5.65-S1.R059.I,Yellow,13689009.34,3012593.939,69.12241677
-93.9963419071106,34.9208873840838,5.65-S1.R059.J,Yellow,13688981.86,3012593.939,69.10581062
-93.9964309768143,34.9209052441091,5.65-S1.R059.K,Yellow,13688954.38,3012593.939,69.08920448
-93.9965091235183,34.9209209138229,5.65-S1.R059.L,Yellow,13688930.27,3012593.939,69.07463483
-93.9955509480395,34.9207853381602,5.65-S1.R060.A,Yellow,13689221.02,3012613.939,69.22033483
-93.9956181714653,34.9207988181118,5.65-S1.R060.B,Light Green,13689200.28,3012613.939,69.20780166
-93.9957072409176,34.9208166786656,5.65-S1.R060.C,Yellow,13689172.8,3012613.939,69.19119552
-93.9957963104083,34.9208345391543,5.65-S1.R060.D,Yellow,13689145.32,3012613.939,69.17458938
-93.9958853799374,34.9208523995779,5.65-S1.R060.E,Yellow,13689117.84,3012613.939,69.15798323
-93.995974449505,34.9208702599365,5.65-S1.R060.F,Yellow,13689090.36,3012613.939,69.14137709
-93.9960612178216,34.9208876587749,5.65-S1.R060.G,Dark Blue,13689063.59,3012613.939,69.1252
-93.9961479861746,34.9209050575516,5.65-S1.R060.H,Yellow,13689036.82,3012613.939,69.10902291
-93.9962370558555,34.9209229177183,5.65-S1.R060.I,Yellow,13689009.34,3012613.939,69.09241677
-93.9963261255748,34.9209407778199,5.65-S1.R060.J,Yellow,13688981.86,3012613.939,69.07581062
-93.9964151953325,34.9209586378564,5.65-S1.R060.K,Yellow,13688954.38,3012613.939,69.05920448
-93.9964933420839,34.9209743075802,5.65-S1.R060.L,Yellow,13688930.27,3012613.939,69.04463483
-93.995535166013,34.9208387317951,5.65-S1.R061.A,Yellow,13689221.02,3012633.939,69.19033483
-93.9956023894795,34.9208522117552,5.65-S1.R061.B,Light Green,13689200.28,3012633.939,69.17780166
-93.9956914589859,34.9208700723203,5.65-S1.R061.C,Yellow,13689172.8,3012633.939,69.16119552
-93.9957805285306,34.9208879328204,5.65-S1.R061.D,Yellow,13689145.32,3012633.939,69.14458938
-93.9958695981138,34.9209057932553,5.65-S1.R061.E,Yellow,13689117.84,3012633.939,69.12798323
-93.9959586677354,34.9209236536252,5.65-S1.R061.F,Yellow,13689090.36,3012633.939,69.11137709
-93.9960454361046,34.9209410524746,5.65-S1.R061.G,Dark Blue,13689063.59,3012633.939,69.0952
-93.9961322045103,34.9209584512623,5.65-S1.R061.H,Yellow,13689036.82,3012633.939,69.07902291
-93.9962212742452,34.9209763114403,5.65-S1.R061.I,Yellow,13689009.34,3012633.939,69.06241677
-93.9963103440185,34.9209941715533,5.65-S1.R061.J,Yellow,13688981.86,3012633.939,69.04581062
-93.9963994138303,34.9210120316011,5.65-S1.R061.K,Yellow,13688954.38,3012633.939,69.02920448
-93.9964775606291,34.9210277013348,5.65-S1.R061.L,Yellow,13688930.27,3012633.939,69.01463483
-93.9955193839661,34.9208921254274,5.65-S1.R062.A,Yellow,13689221.02,3012653.939,69.16033483
-93.9955866074734,34.920905605396,5.65-S1.R062.B,Light Green,13689200.28,3012653.939,69.14780166
-93.9956756770338,34.9209234659725,5.65-S1.R062.C,Yellow,13689172.8,3012653.939,69.13119552
-93.9957647466326,34.9209413264838,5.65-S1.R062.D,Yellow,13689145.32,3012653.939,69.11458938
-93.9958538162698,34.9209591869301,5.65-S1.R062.E,Yellow,13689117.84,3012653.939,69.09798323
-93.9959428859454,34.9209770473113,5.65-S1.R062.F,Yellow,13689090.36,3012653.939,69.08137709
-93.9960296543673,34.9209944461717,5.65-S1.R062.G,Dark Blue,13689063.59,3012653.939,69.0652
-93.9961164228256,34.9210118449704,5.65-S1.R062.H,Yellow,13689036.82,3012653.939,69.04902291
-93.9962054926146,34.9210297051597,5.65-S1.R062.I,Yellow,13689009.34,3012653.939,69.03241677
-93.9962945624419,34.9210475652839,5.65-S1.R062.J,Yellow,13688981.86,3012653.939,69.01581062
-93.9963836323077,34.9210654253431,5.65-S1.R062.K,Yellow,13688954.38,3012653.939,68.99920448
-93.996461779154,34.9210810950867,5.65-S1.R062.L,Yellow,13688930.27,3012653.939,68.98463483
-93.9955036018988,34.9209455190569,5.65-S1.R063.A,Yellow,13689221.02,3012673.939,69.13033483
-93.995570825447,34.9209589990342,5.65-S1.R063.B,Light Green,13689200.28,3012673.939,69.11780166
-93.9956598950614,34.9209768596219,5.65-S1.R063.C,Yellow,13689172.8,3012673.939,69.10119552
-93.9957489647142,34.9209947201446,5.65-S1.R063.D,Yellow,13689145.32,3012673.939,69.08458938
-93.9958380344055,34.9210125806021,5.65-S1.R063.E,Yellow,13689117.84,3012673.939,69.06798323
-93.9959271041351,34.9210304409946,5.65-S1.R063.F,Yellow,13689090.36,3012673.939,69.05137709
-93.9960138726096,34.9210478398661,5.65-S1.R063.G,Dark Blue,13689063.59,3012673.939,69.0352
-93.9961006411206,34.9210652386758,5.65-S1.R063.H,Yellow,13689036.82,3012673.939,69.01902291
-93.9961897109636,34.9210830988765,5.65-S1.R063.I,Yellow,13689009.34,3012673.939,69.00241677
-93.996278780845,34.921100959012,5.65-S1.R063.J,Yellow,13688981.86,3012673.939,68.98581062
-93.9963678507648,34.9211188190825,5.65-S1.R063.K,Yellow,13688954.38,3012673.939,68.96920448
-93.9964459976585,34.921134488836,5.65-S1.R063.L,Yellow,13688930.27,3012673.939,68.95463483
-93.9954878198112,34.9209989126839,5.65-S1.R064.A,Yellow,13689221.02,3012693.939,69.10033483
-93.9955550434002,34.9210123926697,5.65-S1.R064.B,Light Green,13689200.28,3012693.939,69.08780166
-93.9956441130686,34.9210302532687,5.65-S1.R064.C,Yellow,13689172.8,3012693.939,69.07119552
-93.9957331827755,34.9210481138027,5.65-S1.R064.D,Yellow,13689145.32,3012693.939,69.05458938
-93.9958222525208,34.9210659742716,5.65-S1.R064.E,Yellow,13689117.84,3012693.939,69.03798323
-93.9959113223045,34.9210838346754,5.65-S1.R064.F,Yellow,13689090.36,3012693.939,69.02137709
-93.9959980908316,34.9211012335579,5.65-S1.R064.G,Dark Blue,13689063.59,3012693.939,69.0052
-93.9960848593952,34.9211186323786,5.65-S1.R064.H,Yellow,13689036.82,3012693.939,68.98902291
-93.9961739292922,34.9211364925905,5.65-S1.R064.I,Yellow,13689009.34,3012693.939,68.97241677
-93.9962629992277,34.9211543527374,5.65-S1.R064.J,Yellow,13688981.86,3012693.939,68.95581062
-93.9963520692016,34.9211722128192,5.65-S1.R064.K,Yellow,13688954.38,3012693.939,68.93920448
-93.9964302161426,34.9211878825826,5.65-S1.R064.L,Yellow,13688930.27,3012693.939,68.92463483
-93.9954720377033,34.9210523063082,5.65-S1.R065.A,Yellow,13689221.02,3012713.939,69.07033483
-93.995539261333,34.9210657863025,5.65-S1.R065.B,Light Green,13689200.28,3012713.939,69.05780166
-93.9956283310555,34.9210836469128,5.65-S1.R065.C,Yellow,13689172.8,3012713.939,69.04119552
-93.9957174008164,34.9211015074581,5.65-S1.R065.D,Yellow,13689145.32,3012713.939,69.02458938
-93.9958064706157,34.9211193679383,5.65-S1.R065.E,Yellow,13689117.84,3012713.939,69.00798323
-93.9958955404535,34.9211372283534,5.65-S1.R065.F,Yellow,13689090.36,3012713.939,68.99137709
-93.9959823090332,34.9211546272469,5.65-S1.R065.G,Dark Blue,13689063.59,3012713.939,68.9752
-93.9960690776495,34.9211720260787,5.65-S1.R065.H,Yellow,13689036.82,3012713.939,68.95902291
-93.9961581476006,34.9211898863019,5.65-S1.R065.I,Yellow,13689009.34,3012713.939,68.94241677
-93.99624721759,34.9212077464601,5.65-S1.R065.J,Yellow,13688981.86,3012713.939,68.92581062
-93.996336287618,34.9212256065532,5.65-S1.R065.K,Yellow,13688954.38,3012713.939,68.90920448
-93.9964144346064,34.9212412763266,5.65-S1.R065.L,Yellow,13688930.27,3012713.939,68.89463483
-93.995456255575,34.9211056999298,5.65-S1.R066.A,Yellow,13689221.02,3012733.939,69.04033483
-93.9955234792455,34.9211191799326,5.65-S1.R066.B,Light Green,13689200.28,3012733.939,69.02780166
-93.995612549022,34.9211370405543,5.65-S1.R066.C,Yellow,13689172.8,3012733.939,69.01119552
-93.9957016188369,34.9211549011109,5.65-S1.R066.D,Yellow,13689145.32,3012733.939,68.99458938
-93.9957906886903,34.9211727616024,5.65-S1.R066.E,Yellow,13689117.84,3012733.939,68.97798323
-93.9958797585821,34.9211906220289,5.65-S1.R066.F,Yellow,13689090.36,3012733.939,68.96137709
-93.9959665272145,34.9212080209334,5.65-S1.R066.G,Dark Blue,13689063.59,3012733.939,68.9452
-93.9960532958834,34.9212254197761,5.65-S1.R066.H,Yellow,13689036.82,3012733.939,68.92902291
-93.9961423658885,34.9212432800107,5.65-S1.R066.I,Yellow,13689009.34,3012733.939,68.91241677
-93.996231435932,34.9212611401802,5.65-S1.R066.J,Yellow,13688981.86,3012733.939,68.89581062
-93.996320506014,34.9212790002846,5.65-S1.R066.K,Yellow,13688954.38,3012733.939,68.87920448
-93.9963986530499,34.9212946700679,5.65-S1.R066.L,Yellow,13688930.27,3012733.939,68.86463483
-93.9954404734263,34.9211590935488,5.65-S1.R067.A,Light Blue,13689221.02,3012753.939,69.01033483
-93.9955076971376,34.9211725735601,5.65-S1.R067.B,Light Green,13689200.28,3012753.939,68.99780166
-93.9955967669681,34.9211904341931,5.65-S1.R067.C,Yellow,13689172.8,3012753.939,68.98119552
-93.9956858368371,34.921208294761,5.65-S1.R067.D,Yellow,13689145.32,3012753.939,68.96458938
-93.9957749067445,34.9212261552639,5.65-S1.R067.E,Yellow,13689117.84,3012753.939,68.94798323
-93.9958639766903,34.9212440157016,5.65-S1.R067.F,Yellow,13689090.36,3012753.939,68.93137709
-93.9959507453754,34.9212614146171,5.65-S1.R067.G,Dark Blue,13689063.59,3012753.939,68.9152
-93.996037514097,34.9212788134709,5.65-S1.R067.H,Yellow,13689036.82,3012753.939,68.89902291
-93.9961265841561,34.9212966737168,5.65-S1.R067.I,Yellow,13689009.34,3012753.939,68.88241677
-93.9962156542537,34.9213145338976,5.65-S1.R067.J,Yellow,13688981.86,3012753.939,68.86581062
-93.9963047243897,34.9213323940134,5.65-S1.R067.K,Yellow,13688954.38,3012753.939,68.84920448
-93.9963828714729,34.9213480638066,5.65-S1.R067.L,Yellow,13688930.27,3012753.939,68.83463483
-93.9954246912573,34.9212124871651,5.65-S1.R068.A,Yellow,13689221.02,3012773.939,68.98033483
-93.9954919150094,34.921225967185,5.65-S1.R068.B,Light Green,13689200.28,3012773.939,68.96780166
-93.9955809848939,34.9212438278293,5.65-S1.R068.C,Yellow,13689172.8,3012773.939,68.95119552
-93.995670054817,34.9212616884085,5.65-S1.R068.D,Yellow,13689145.32,3012773.939,68.93458938
-93.9957591247784,34.9212795489226,5.65-S1.R068.E,Yellow,13689117.84,3012773.939,68.91798323
-93.9958481947783,34.9212974093717,5.65-S1.R068.F,Yellow,13689090.36,3012773.939,68.90137709
-93.995934963516,34.9213148082983,5.65-S1.R068.G,Dark Blue,13689063.59,3012773.939,68.8852
-93.9960217322901,34.9213322071631,5.65-S1.R068.H,Yellow,13689036.82,3012773.939,68.86902291
-93.9961108024033,34.9213500674203,5.65-S1.R068.I,Yellow,13689009.34,3012773.939,68.85241677
-93.9961998725549,34.9213679276124,5.65-S1.R068.J,Yellow,13688981.86,3012773.939,68.83581062
-93.996288942745,34.9213857877394,5.65-S1.R068.K,Yellow,13688954.38,3012773.939,68.81920448
-93.9963670898757,34.9214014575426,5.65-S1.R068.L,Yellow,13688930.27,3012773.939,68.80463483
-93.9954089090679,34.9212658807787,5.65-S1.R069.A,Red,13689221.02,3012793.939,68.95033483
-93.9954761328608,34.9212793608072,5.65-S1.R069.B,Red,13689200.28,3012793.939,68.93780166
-93.9955652027994,34.9212972214628,5.65-S1.R069.C,Red,13689172.8,3012793.939,68.92119552
-93.9956542727764,34.9213150820533,5.65-S1.R069.D,Red,13689145.32,3012793.939,68.90458938
-93.9957433427919,34.9213329425788,5.65-S1.R069.E,Red,13689117.84,3012793.939,68.88798323
-93.9958324128458,34.9213508030392,5.65-S1.R069.F,Red,13689090.36,3012793.939,68.87137709
-93.9959191816362,34.9213682019767,5.65-S1.R069.G,Brown,13689063.59,3012793.939,68.8552
-93.996005950463,34.9213856008526,5.65-S1.R069.H,Red,13689036.82,3012793.939,68.83902291
-93.9960950206302,34.9214034611211,5.65-S1.R069.I,Red,13689009.34,3012793.939,68.82241677
-93.9961840908359,34.9214213213245,5.65-S1.R069.J,Red,13688981.86,3012793.939,68.80581062
-93.9962731610799,34.9214391814629,5.65-S1.R069.K,Red,13688954.38,3012793.939,68.78920448
-93.996351308258,34.9214548512759,5.65-S1.R069.L,Red,13688930.27,3012793.939,68.77463483
-93.9953931268582,34.9213192743897,5.65-S1.R070.A,Red,13689221.02,3012813.939,68.92033483
-93.9954603506918,34.9213327544267,5.65-S1.R070.B,Red,13689200.28,3012813.939,68.90780166
-93.9955494206845,34.9213506150936,5.65-S1.R070.C,Red,13689172.8,3012813.939,68.89119552
-93.9956384907155,34.9213684756955,5.65-S1.R070.D,Red,13689145.32,3012813.939,68.87458938
-93.9957275607851,34.9213863362323,5.65-S1.R070.E,Red,13689117.84,3012813.939,68.85798323
-93.995816630893,34.9214041967039,5.65-S1.R070.F,Red,13689090.36,3012813.939,68.84137709
-93.995903399736,34.9214215956525,5.65-S1.R070.G,Purple,13689063.59,3012813.939,68.8252
-93.9959901686155,34.9214389945394,5.65-S1.R070.H,Red,13689036.82,3012813.939,68.80902291
-93.9960792388367,34.9214568548192,5.65-S1.R070.I,Red,13689009.34,3012813.939,68.79241677
-93.9961683090964,34.9214747150339,5.65-S1.R070.J,Red,13688981.86,3012813.939,68.77581062
-93.9962573793945,34.9214925751836,5.65-S1.R070.K,Red,13688954.38,3012813.939,68.75920448
-93.9963355266201,34.9215082450066,5.65-S1.R070.L,Red,13688930.27,3012813.939,68.74463483
-93.997064440274,34.9193732345287,5.65-S2.R030.A,Orange,13688901.76,3012007.276,71.4857855
-93.9971316952117,34.9193867201499,5.65-S2.R030.B,Light Blue,13688881.01,3012007.276,71.36998419
-93.9972207310593,34.9194045731054,5.65-S2.R030.C,Light Blue,13688853.54,3012007.276,71.21668
-93.9973097993574,34.9194224324949,5.65-S2.R030.D,Light Blue,13688826.06,3012007.276,71.06332
-93.9973988676938,34.9194402918194,5.65-S2.R030.E,Light Blue,13688798.58,3012007.276,70.90996
-93.9974879360687,34.9194581510788,5.65-S2.R030.F,Light Blue,13688771.1,3012007.276,70.7566
-93.9975747032234,34.9194755488464,5.65-S2.R030.G,Purple,13688744.33,3012007.276,70.60720236
-93.9976615028267,34.9194929530512,5.65-S2.R030.H,Yellow,13688717.55,3012007.276,70.45774891
-93.9977505713149,34.9195108121187,5.65-S2.R030.I,Yellow,13688690.07,3012007.276,70.30438891
-93.9978396074294,34.9195286646222,5.65-S2.R030.J,Yellow,13688662.6,3012007.276,70.15108472
-93.9979286759944,34.9195465235596,5.65-S2.R030.K,Yellow,13688635.12,3012007.276,69.99772472
-93.9980068216994,34.9195621923189,5.65-S2.R030.L,Yellow,13688611.01,3012007.276,69.86317196
-93.9970486594928,34.9194266283757,5.65-S2.R031.A,Orange,13688901.76,3012027.276,71.4457855
-93.9971159144712,34.9194401140053,5.65-S2.R031.B,Light Blue,13688881.01,3012027.276,71.32998419
-93.9972049503728,34.9194579669722,5.65-S2.R031.C,Light Blue,13688853.54,3012027.276,71.17668
-93.9972940187249,34.919475826373,5.65-S2.R031.D,Light Blue,13688826.06,3012027.276,71.02332
-93.9973830871154,34.9194936857088,5.65-S2.R031.E,Light Blue,13688798.58,3012027.276,70.86996
-93.9974721555443,34.9195115449795,5.65-S2.R031.F,Light Blue,13688771.1,3012027.276,70.7166
-93.9975589227517,34.9195289427581,5.65-S2.R031.G,Dark Blue,13688744.33,3012027.276,70.56720236
-93.9976457224076,34.919546346974,5.65-S2.R031.H,Light Blue,13688717.55,3012027.276,70.41774891
-93.9977347909499,34.9195642060528,5.65-S2.R031.I,Light Blue,13688690.07,3012027.276,70.26438891
-93.9978238271184,34.9195820585676,5.65-S2.R031.J,Yellow,13688662.6,3012027.276,70.11108472
-93.9979128957374,34.9195999175163,5.65-S2.R031.K,Yellow,13688635.12,3012027.276,69.95772472
-93.9979910414898,34.9196155862856,5.65-S2.R031.L,Yellow,13688611.01,3012027.276,69.82317196
-93.9970328786911,34.91948002222,5.65-S2.R032.A,Orange,13688901.76,3012047.276,71.4057855
-93.9971001337104,34.9194935078581,5.65-S2.R032.B,Light Blue,13688881.01,3012047.276,71.28998419
-93.997189169666,34.9195113608363,5.65-S2.R032.C,Light Blue,13688853.54,3012047.276,71.13668
-93.9972782380721,34.9195292202485,5.65-S2.R032.D,Light Blue,13688826.06,3012047.276,70.98332
-93.9973673065167,34.9195470795956,5.65-S2.R032.E,Light Blue,13688798.58,3012047.276,70.82996
-93.9974563749996,34.9195649388776,5.65-S2.R032.F,Light Blue,13688771.1,3012047.276,70.6766
-93.9975431422596,34.9195823366672,5.65-S2.R032.G,Dark Blue,13688744.33,3012047.276,70.52720236
-93.9976299419682,34.9195997408941,5.65-S2.R032.H,Yellow,13688717.55,3012047.276,70.37774891
-93.9977190105645,34.9196175999842,5.65-S2.R032.I,Yellow,13688690.07,3012047.276,70.22438891
-93.997808046787,34.9196354525103,5.65-S2.R032.J,Yellow,13688662.6,3012047.276,70.07108472
-93.9978971154601,34.9196533114703,5.65-S2.R032.K,Yellow,13688635.12,3012047.276,69.91772472
-93.9979752612599,34.9196689802495,5.65-S2.R032.L,Yellow,13688611.01,3012047.276,69.78317196
-93.9970170978691,34.9195334160616,5.65-S2.R033.A,Orange,13688901.76,3012067.276,71.3657855
-93.9970843529292,34.9195469017083,5.65-S2.R033.B,Light Blue,13688881.01,3012067.276,71.24998419
-93.9971733889388,34.9195647546978,5.65-S2.R033.C,Light Blue,13688853.54,3012067.276,71.09668
-93.997262457399,34.9195826141213,5.65-S2.R033.D,Light Blue,13688826.06,3012067.276,70.94332
-93.9973515258976,34.9196004734797,5.65-S2.R033.E,Light Blue,13688798.58,3012067.276,70.78996
-93.9974405944346,34.919618332773,5.65-S2.R033.F,Light Blue,13688771.1,3012067.276,70.6366
-93.9975273617472,34.9196357305737,5.65-S2.R033.G,Dark Blue,13688744.33,3012067.276,70.48720236
-93.9976141615085,34.9196531348115,5.65-S2.R033.H,Light Blue,13688717.55,3012067.276,70.33774891
-93.9977032301588,34.919670993913,5.65-S2.R033.I,Yellow,13688690.07,3012067.276,70.18438891
-93.9977922664353,34.9196888464504,5.65-S2.R033.J,Yellow,13688662.6,3012067.276,70.03108472
-93.9978813351624,34.9197067054217,5.65-S2.R033.K,Yellow,13688635.12,3012067.276,69.87772472
-93.9979594810096,34.9197223742108,5.65-S2.R033.L,Yellow,13688611.01,3012067.276,69.74317196
-93.9970013170268,34.9195868099006,5.65-S2.R034.A,Orange,13688901.76,3012087.276,71.3257855
-93.9970685721276,34.9196002955558,5.65-S2.R034.B,Light Blue,13688881.01,3012087.276,71.20998419
-93.9971576081913,34.9196181485566,5.65-S2.R034.C,Light Blue,13688853.54,3012087.276,71.05668
-93.9972466767055,34.9196360079914,5.65-S2.R034.D,Light Blue,13688826.06,3012087.276,70.90332
-93.9973357452581,34.9196538673611,5.65-S2.R034.E,Light Blue,13688798.58,3012087.276,70.74996
-93.9974248138492,34.9196717266657,5.65-S2.R034.F,Light Blue,13688771.1,3012087.276,70.5966
-93.9975115812144,34.9196891244774,5.65-S2.R034.G,Dark Blue,13688744.33,3012087.276,70.44720236
-93.9975983810283,34.9197065287263,5.65-S2.R034.H,Yellow,13688717.55,3012087.276,70.29774891
-93.9976874497327,34.9197243878391,5.65-S2.R034.I,Yellow,13688690.07,3012087.276,70.14438891
